entity_id,quality,country,country_code,place,description
us-ofac.14e0ce06ba1ba26c5227f6a9ffbbba80ab5ab2c0,strong,,,"Donja Veceriska, Bosnia-Herzegovina",
us-ofac.f67f40026acc6273340fcf09634d3b32db2d6c10,strong,,,"Iglarevo, Serbia and Montenegro",
us-ofac.07ce59559dd57de4b5b473db9b3ea226212d101d,strong,,,"Sarajevo, Bosnia-Herzegovina",
us-ofac.2bf85366fb9fd0ed4f71ce745df42b90e234b28d,strong,,,Serbia and Montenegro,
us-ofac.9e12da163c1f430487c34ec9bc2ca9b71216be30,strong,,,"Cirkin Pojle, Bosnia-Herzegovina",
us-ofac.427fa7a6765d55d1ff44a4a4281627d7c227a14c,strong,,,"Belgrade, Serbia and Montenegro",
us-ofac.2df59281dcb4c7555f467a99baa836b2eb01ffcb,strong,,,Kruskovo Polje,
us-ofac.fc02588c86734cbe9c6f8c20f8baee6fcd8ebbcb,strong,,,"Sarajevo, Bosnia-Herzegovina",
us-ofac.d21cdb9f56ef84e44a1c158a0628a86d7a55c2d8,strong,,,"Zabljak, Serbia and Montenegro",
us-ofac.deeb48d22a734ab24548cb0bcc1ee70406516f49,strong,,,"Duzice, Bosnia-Herzegovina",
us-ofac.f0af3fe564f1732680fc6073a389c3e348be3e2a,strong,,,"Maricka, Bosnia-Herzegovina",
us-ofac.12328828ef526259aeebbaac3440b93286bae645,strong,,,"Ratkovo, Serbia and Montenegro",
us-ofac.7469b231e510b1e188dceb0769efb854b5ad6f6a,strong,,,"Trebica, Bosnia-Herzegovina",
us-ofac.8afae4484ee9ceb3df1440caab46742fedbc0e18,strong,,,"Srebrenica, Bosnia-Herzegovina",
us-ofac.f47ef5f91902af334a1be490e92941a3466aebcb,strong,,,"Pec, Serbia and Montenegro",
us-ofac.329b267a1ce06752e70d617e134bc5f219751603,strong,,,"Bosanska Gradiska, Bosnia-Herzegovina",
us-ofac.4615b4f2884080980b6d15f9ba400e9a43df5e03,strong,,,"Dimce, Serbia and Montenegro",
us-ofac.da4a0858893da80b3152797ad7ebaddcd9a6e635,strong,,,Serbia and Montenegro,
us-ofac.7249cbc29b842940ee5da30a766965568fb9a47e,strong,,,"Cajnice, Bosnia-Herzegovina",
us-ofac.f5101c7e2865fd72271e379278fc1a0b67b1a07a,strong,,,"Novi Grad, Bosnia-Herzegovina",
us-ofac.3ebd39fcf34b91ed0e5c5ef176190d375852bfd7,strong,,,"Piskavica, Bosnia-Herzegovina",
us-ofac.76416a6bb3d58c4b8ce5b5f20de9d3906fc807b5,strong,,,"Donja Slatina, Bosnia-Herzegovina",
us-ofac.cbb5840bbeb119986dbd59be3abb2b98a4146712,strong,,,"Rijeka, Bosnia-Herzegovina",
us-ofac.89cc0bdade4083551fe928f0d60fd821080c0f75,strong,,,"Gjakova, Serbia and Montenegro",
us-ofac.7ec5f210d59cf6ed677dc49521491a9e87834c7f,strong,,,"Durevici, Bosnia-Herzegovina",
us-ofac.2c1709ceccf3e296f18348d210605f4d1cf9445c,strong,,,"Brusna, Bosnia-Herzegovina",
us-ofac.b3f28e94282d422b1b36a18e05a955f9344a7a48,strong,,,"Urosevac, Serbia and Montenegro",
us-ofac.1ac0806776f4fc96eb76a672e2e6f7cd13e6d7f2,strong,,,"Muhovac, Serbia and Montenegro",
us-ofac.c9c4aeecf9419f2f34ff3526485aa9b6a6e2b75c,strong,,,"Trnjak, Bosnia-Herzegovina",
us-ofac.3614953cb602deaaeb895b121e67858be272dd0d,strong,,,Sarajevo Bosnia-Herzegovina,
us-ofac.32ad2362d5db00f78de2ed29a08b5c85c06ce4fa,strong,,,"Balte, Bosnia-Herzegovina",
us-ofac.8ce9d99ddb98d79915d0e57682e64984ffa862b8,strong,,,"Maslovare, Bosnia-Herzegovina",
us-ofac.a3835b36b07cba7ce16a0cc60535687838ea5ac5,strong,,,Brazil,
us-ofac.09e5e207db9f35766bfa8040ca0e046cc7de9613,weak,,,"Chuicopa, Sinaloa, Mexico",
us-ofac.72ed9ee3808f5eaa502510dffd4d73b46405f1a2,strong,,,"Sinaloa, Mexico",
us-ofac.0fef46f8101306fe548dc03dbd18aa305692896b,strong,,,"Sinaloa, Mexico",
us-ofac.1076cb17a11faf19ec9d11d54d574b88d0a8ff3f,strong,,,"Kairouan, Tunisia",
us-ofac.0bc1e709b554e1a9eace07d7d65b08c5a2f4670b,strong,,,"Abordj El Kiffani, Algeria",
us-ofac.4f5203b16b2eebcb99c15ae15e7b1ed1c275a950,strong,,,"Tunis, Tunisia",
us-ofac.4f5203b16b2eebcb99c15ae15e7b1ed1c275a950,weak,,,"Naples, Italy",
us-ofac.4f5203b16b2eebcb99c15ae15e7b1ed1c275a950,weak,,,Algeria,
us-ofac.69f26cc21522cf474b5c177e5f2513fa14782f96,strong,,,"Tunis, Tunisia",
us-ofac.831b989119662855226b61077b054098dff89fd4,strong,,,"Kairouan, Tunisia",
us-ofac.936d9f3b63fb6a42ca040e1f59924b398dc34723,strong,,,"Roubaix, France",
us-ofac.622aec07cf27f041c13fb4108e19a848653b86b7,strong,,,"Tabarka, Tunisia",
us-ofac.24fe1b5ecd8070851fd6cb4cdb249504017d449f,strong,,,"Boulogin, Algeria",
us-ofac.90434c354f4a3164f10b4cf28921036ebba24608,strong,,,"Goubellat, Tunisia",
us-ofac.90434c354f4a3164f10b4cf28921036ebba24608,weak,,,"Koubellat, Tunisia",
us-ofac.f457b02d4c26ec4d3dc545af39200f9aa048b7e4,strong,,,"Sfax, Tunisia",
us-ofac.f457b02d4c26ec4d3dc545af39200f9aa048b7e4,weak,,,"Sreka, ex-Yugoslavia",
us-ofac.8164271f90165b5493ed68b03b5e9785622de2ec,strong,,,"Sfax, Tunisia",
us-ofac.71ab215d882ca3c7fea4bf7c0ce990fbb87c9e5f,strong,,,"Beja, Tunisia",
us-ofac.9724e17246747e599d735d1e0893e1d8fe74e77c,strong,,,"Baja, Tunisia",
us-ofac.bc55df64d37ff3974137fb88d4fbc5f0e1bccaee,strong,,,"Hekaima Al-Mehdiya, Tunisia",
us-ofac.82504b44757152d299dc4a1610425a7a167464c6,strong,,,"Bologhine, Algeria",
us-ofac.76e3c912cd1f17b65a81b1849a1e6bd80a4951e6,strong,,,"Taiz, Yemen",
us-ofac.9d34d1533a764406aed45a2db90972df05521b2a,strong,,,"Marrakech, Morocco",
us-ofac.f67a3080e5f30883a7516fc47bfbe939c3175478,strong,,,"al-Awja, near Tikrit, Iraq",
us-ofac.9fe439bdf1d299b7fe946932d1f9125c61ca3e4b,strong,,,"Baghdad, Iraq",
us-ofac.28a4ff74ab1e9533daeb3db922959a173272812e,strong,,,"Baghdad, Iraq",
us-ofac.b2b938d2a867cb8d8586346cd02e15ea2b81fe33,strong,,,"al-Awja, near Tikrit, Iraq",
us-ofac.e9bce586b8ae164cdda90a17b76295bdcdb9959f,strong,,,"al-Awja, near Tikrit, Iraq",
us-ofac.e6c3f59d54816eeac67b907f5fcc29650ca63b3a,strong,,,"al-Dur, Iraq",
us-ofac.3e8324284e9d76de5c99144e44b8e678876a2fbb,strong,,,"al-Awja, near Tikrit, Iraq",
us-ofac.a0801b187673488397e002529eecd43dedfa38c4,strong,,,"An Nasiriyah, Iraq",
us-ofac.a5d9b4c48d04b9bfc69df160c949a59377ab52a9,strong,,,"Babylon, Babil Governorate, Iraq",
us-ofac.82de6b1cf073c7ac3e287cc376f132aef537c1ef,strong,,,"Tikrit, Iraq",
us-ofac.c359e6fa7f214b800dd1843a0aa5ff611cbb053c,strong,,,"Salah al-Din, Iraq",
us-ofac.93ffe1167d530e3383d32ce7177a376cccb8e135,weak,,,"al-Awja, near Tikrit, Iraq",
us-ofac.ce716d2853a8ef75aaff64028b3e6f0500b99343,strong,,,"Ba'qubah or al-Sumayda/Shirqat, Iraq",
us-ofac.9ca2d809f5350e795c18378de3fa69f19414f32c,strong,,,"Ar Ramadi, al-Anbar Governorate, Iraq",
us-ofac.0931e3cd3a0b0727505377d329f9ed72e139d074,strong,,,"Tikrit, Iraq",
us-ofac.4084f4b4849d082154d100f9b8ad0cc9acef2293,strong,,,"Tikrit, Iraq",
us-ofac.89bc2d9d3046a6f22e722f3e4de05d2b28a6ed17,strong,,,"Bayji, Salah al-Din Governorate, Iraq",
us-ofac.9a6104cb20f5639c052d01dc64068f2cb1d4f0dc,strong,,,"Ar-Rashidiya suburb of Baghdad, Iraq",
us-ofac.931b538db03dd64fff47660831f69c065af63360,strong,,,"Mosul or Baghdad, Iraq",
us-ofac.fb8d6a8089d9e6766667d649777f3dfb3f7b608b,strong,,,"Tikrit, Iraq",
us-ofac.a43bbb21c83ce96c8a109b76a2235b1e43b2342d,strong,,,"al-Samnah, near Tikrit, Iraq",
us-ofac.13ecd1d240d436d4ced2334d9ecf38a0c7a7a3bf,strong,,,"Mandali District, Diyala, Iraq",
us-ofac.2adfc440ec68cebb83fd473a9474a3fc83316241,strong,,,"Sulaymaniyah, Iraq",
us-ofac.5e50660b51c725f092036eb3a95d5863ea4d63c9,strong,,,"Mosul or Baghdad, Iraq",
us-ofac.a21cdeaea35eec691a4d2939f45926b1ac0f4676,strong,,,"Tikrit, Iraq",
us-ofac.9286f79f1ec7e51219cc3b8b9ea0cac317688f00,strong,,,"Mosul, Iraq",
us-ofac.a7e949ab4f7d3413d93a87b08d35f3fe6b4b34f7,strong,,,"Diyala, Iraq",
us-ofac.e7a14144d55e296817ad52884b8e2c4d7c1d365a,strong,,,"Mosul or Baghdad, Iraq",
us-ofac.b0d7569616c6b98f7303f274a513512d2c12d35c,strong,,,"Rawah, Iraq",
us-ofac.2ca6996dfe55df7f8e9c364109f49b1764ac8a8c,strong,,,"Baghdad, Iraq",
us-ofac.011e520870f2c98211d663eff0306e1ed4a32b3a,strong,,,"Baghdad, Iraq",
us-ofac.645bfa3d5d8076e66fe924ba34b8c81a85a4eda3,strong,,,"Tikrit, Iraq",
us-ofac.37075c3da826452adcbb655dac2949ad75c85e28,strong,,,"al-Anbar Governorate, Iraq",
us-ofac.2e9ea4f09abae336982c80cd97b13881f7282bb8,strong,,,"Tikrit, Iraq",
us-ofac.e43f47a24b2948f174524d5a099449569c1cf971,strong,,,"Tikrit, Iraq",
us-ofac.5537792085d7e194272036d1d42f1ecfa3494b98,strong,,,"Tikrit, Iraq",
us-ofac.05eaaa70c68f021cd6253bcb6b50d9ced7564700,strong,,,"Baghdad, Iraq",
us-ofac.4dc40489a4ed5e00fb891895a94892214368c102,strong,,,"Suq ash-Shuyukh District, Dhi-Qar, Iraq",
us-ofac.4d64e9fb6b20796e5e4fb819c554dd3a71108ec7,strong,,,"Baghdad, Iraq",
us-ofac.5472ac67b59eb09604c18081ff595a435d11abb2,strong,,,"ar-Ramadi, Iraq",
us-ofac.964b6263b3c32558adf07f7889fdc5243f5a7ffb,strong,,,"Baghdad, Iraq",
us-ofac.2745b9f2d6cc7850a63a6f01065886ee391c24c9,strong,,,"Dujail, Iraq",
us-ofac.4d125b9b4b44e98a5b668b85442940de9d59d582,strong,,,"Kubaisi, al-Anbar Governorate, Iraq",
us-ofac.bd4eb907d49cfc66b1770828342668407fe7136f,strong,,,"Baghdad, Iraq",
us-ofac.3ee6126a2229c1ab6339598070f98e282b14970b,strong,,,"al-Dur, Iraq",
us-ofac.0ef6384256fdba49fd434248901d0f00f3806035,strong,,,"Tikrit, Iraq",
us-ofac.5a529ea60acc6f598ebb69ae5eb188d7d437e698,strong,,,"Brnjica, Bosina-Herzegovina",
us-ofac.08afae70e9eabac624e5f21462cb69240b21c6db,strong,,,Gaza,
us-ofac.1ed6098a162672f26b4a6a71894dc64b60e02fc4,strong,,,"Silwad, Ramallah, West Bank (Palestinian Authority)",
us-ofac.1367685bb074b8ab761d4fee481f771803ee4e68,strong,,,"Yubna, Gaza (Palestinian Authority)",
us-ofac.7185c8a27d0070e76db2cc680e6b859cfbece724,strong,,,"Makassar, South Sulawesi, Indonesia",
us-ofac.51e00d07370b480cb07bee2e347f086e0144792a,strong,,,"Tulay, Jolo Sulu, Philippines",
us-ofac.29e44be134793bed483be30ac9208434e77d43d8,strong,,,"Sambi, Boyolali, Java, Indonesia",
us-ofac.0f274b3cee8c851526286ba50e0c9e46f009aaab,strong,,,Kuwait,
us-ofac.76368984f77936dafbee58fe82131f4ab0790869,strong,,,Indonesia,
us-ofac.1c127ebed6ef92d8d3df7fe958fe1a8e54e99f43,strong,,,"Makassar, Indonesia",
us-ofac.88c9ee684ef97634d342ea3c864144208b940c47,strong,,,"Lanao del Sur, Philippines",
us-ofac.7af8698813467eb03b4bddec0b3b86a9618a1477,strong,,,Malaysia,
us-ofac.fd2d9b6f0e17882b11abeaba73a6fdbdfb714cfc,strong,,,Malaysia,
us-ofac.042cd9956d380999c01eba09490b22bbebfa7ff3,strong,,,Malaysia,
us-ofac.873d0c103f145c8b4d36d92a4bbaf2775b975f6f,strong,,,Malaysia,
us-ofac.83b8024b9a3298293be3f94957d715fb46501c21,strong,,,"Johor, Malaysia",
us-ofac.539c16426f75b5669f308ef130618c2feffef86d,strong,,,Malaysia,
us-ofac.52eec7d40e54468b15bbbffbae1796974799b81d,strong,,,"Kelantan, Malaysia",
us-ofac.cb29ff40a72224a2408a9ea7e1b6d13b244ee729,strong,,,"Hashmija, Iraq",
us-ofac.ce182ac17e62930721e0cdad049c9f76f5270348,strong,,,"Abasan, Gaza Strip",
us-ofac.e4dbb6f72cae6b5af6b17506152988ca1a6230ce,strong,,,"Tiaret, Algeria",
us-ofac.e4dbb6f72cae6b5af6b17506152988ca1a6230ce,weak,,,Morocco,
us-ofac.757776496fbe634aaf7bfa6d72dea1707208ddca,strong,,,"Beckum, Germany",
us-ofac.65df83ce602f1301cc8d9788deaa463590fc51b0,strong,,,"Ghardaia, Algeria",
us-ofac.1fc72879ffc491aa4ccb8a39b88b24416b0b83e7,strong,,,"Tunis, Tunisia",
us-ofac.c93ada85b96d3edcc7a5efc02a64d7ce4de226d8,strong,,,"Algiers, Algeria",
us-ofac.3c3f19c2ef686a60afb4e9e2bf7e3a552895118e,strong,,,"Menzel Temine, Tunisia",
us-ofac.dcf642b2b9f55d142c2041f89cdbff671d6bc1d4,strong,,,Tunisia,
us-ofac.128154963839f5665fa17505e34d909076563ce9,strong,,,Somalia,
us-ofac.778e2bd5320895cd0fdbcb8ac368295760a3fa5b,strong,,,"Tunisi, Tunisia",
us-ofac.4f432dd343a6f0336daf129714e5ab2d4780a38c,strong,,,"El Gharbia, Egypt",
us-ofac.ba5bf8e2733606a8fa729d40ca67855e1eaf9ab8,strong,,,"Poshok, Iraq",
us-ofac.ff2d7cfb66091b17e0ca28b68e1f556f78db34b4,strong,,,"Beja, Tunisia",
us-ofac.12c61bc5a4a9dbfb5d8cb9d3420950b10f6bf8a4,strong,,,"Karkuk, Iraq",
us-ofac.d4dad8be907605ee5342491e18c7a1ebc6b4acbd,strong,,,"Tunisi, Tunisia",
us-ofac.0dc28dcd770394eca87015104c3d262500c0d351,strong,,,"Sfax, Tunisia",
us-ofac.71fb677bc61c8914d878b10544fa8bc052c8222e,strong,,,"Haidra Al-Qasreen, Tunisia",
us-ofac.2c62ef808541876f4a1642cd0c9aba4fc9bc5a5e,strong,,,"Menzel Temime, Tunisia",
us-ofac.1ab45f24b5f85b6207806351217632790250b3be,strong,,,Tunisi (Tunisia),
us-ofac.c6da49cf18132f6c208db7ed4328d82ff71e995c,strong,,,"Kef Rih, Algeria",
us-ofac.629937b3fdea54a94126285b657724a77ffa5553,strong,,,"Orahovac, Kosovo",
us-ofac.b6e799b8dcffb738dbf426e43fbce9684bda8cb4,strong,,,Kuwait,
us-ofac.756fb41fb0f5da28c2bd93a879015ed44fc66e8f,strong,,,"Belgrade, Serbia",
us-ofac.03fbb3afeca4d506387eeda0b5b870c11c8b9130,strong,,,"Sarajevo, Bosnia-Herzegovina",
us-ofac.763b6cf5448d2eb646738c80f5f8268933542950,strong,,,"Sarajevo, Bosnia-Herzegovina",
us-ofac.a7ff6bb4bdc7fb8802d43a592d410e7a7a6f2ec7,strong,,,"Sviljanac, Bosnia-Herzegovina",
us-ofac.71d07a2c4aae9673408c71dc0194141458958c2d,strong,,,"Stimlje, Kosovo, Serbia",
us-ofac.27fffc7d8445879675a15723189d91e902f207a0,strong,,,"Bijela Voda, Sokolac Canton, Bosnia-Herzegovina",
us-ofac.33fd6a75ac668c415f1c41158965e7f003f85cc7,strong,,,"Sarajevo, Bosnia-Herzegovina",
us-ofac.0d180d8b67f9a65d239f9c5e0985c2b4b9176703,strong,,,"Suho Polje, Doboj, Bosnia-Herzegovina",
us-ofac.e443ad034c782c25ea6c42cd428f8e48df77a896,strong,,,"Kraljevo, Serbia",
us-ofac.c3c32f0000a1f7142b00dc0f020bc19304747547,strong,,,"Sokolac, Serbia",
us-ofac.59641c9d139057fc6e07d79137f7b9d07b278e7f,strong,,,"Tanusevci, Macedonia",
us-ofac.cc9186e39d1fd9ad48245a138e5efdd74f33f2e0,strong,,,"Tetovo, Macedonia",
us-ofac.078e4be9d859af07b2145d0a5de3ebef24944a45,strong,,,"Cali, Valle, Colombia",
us-ofac.f70166890ee0da4d34f30ca6b67074bdc6f6759c,strong,,,"Caucasia, Antioquia, Colombia",
us-ofac.aa2c1e98a6c3fce16fb3b185ea2f77e142e2d16a,strong,,,"Medellin, Antioquia, Colombia",
us-ofac.107ce65a36514442d4903938850f7c19628f75c1,strong,,,"Cabrera, Cundinamarca, Colombia",
us-ofac.dc95e2820174c3abdebf3d2c6dc8a53dff2b1f30,strong,,,"Monterrey, Casanare, Colombia",
us-ofac.507ef50c9c4b130f99158677719c7ae545fb8cb2,strong,,,"El Paujil, Caqueta, Colombia",
us-ofac.c8aebc6e36bb1f33a97096bcf1da5a9855267aac,strong,,,Colombia,
us-ofac.aa4028f3a4b80f7b435737aff193f55b4eb078de,strong,,,"Amalfi, Antioquia, Colombia",
us-ofac.54d70fd85d4943600751dc897a7bf6e4ba618a38,strong,,,"San Martin, Meta, Colombia",
us-ofac.0326945dc464791ed671291f83535eacb6ddc177,strong,,,"La Plata, Huila, Colombia",
us-ofac.407e455458ace2307977f1853348f40a3771bca6,strong,,,"Aguadas, Caldas, Colombia",
us-ofac.17b9326eb56332ae6b183ca42fa3aaa6b6f91f5e,strong,,,"Amalfi, Antioquia, Colombia",
us-ofac.8820e0a431f8919700d7db6f93d588bc2aaaf879,strong,,,"Sonson, Antioquia, Colombia",
us-ofac.9fce82214c3876be138fa12454b294e7a9d5f9e2,strong,,,"Calarca, Quindio, Colombia",
us-ofac.ddb91d2f8cfe3cac5dbf97efa10d1c9e99699a9a,strong,,,"Monteria, Cordoba, Colombia",
us-ofac.99ac692d85700b38ce16dac739dece1975bb3cc6,strong,,,"Florencia, Caqueta, Colombia",
us-ofac.3aa469b77d15e01e264fad3547979cd4ea5930ef,strong,,,"Genova, Quindio, Colombia",
us-ofac.730135ab8509695a9cf0545d259a9f5b6a4f4d11,strong,,,"Chaparral, Tolima, Colombia",
us-ofac.b59686c5485c0565f204f901c25b650a6802ace1,strong,,,"Lopez De Micay, Cauca, Colombia",
us-ofac.cc0bec8b2a0589b7fd58e776c43f1398e224f561,strong,,,"Bogota, Cundinamarca, Colombia",
us-ofac.a89f6e9e05194acd383bdc9eefbc6efd9f5bbeb3,strong,,,"Bogota, Cundinamarca, Colombia",
us-ofac.7a8821cd2b81055174b5d006d6a666c8f7a16ea6,strong,,,"Barrancas, La Guajira, Colombia",
us-ofac.7a8821cd2b81055174b5d006d6a666c8f7a16ea6,weak,,,"Ubita, Boyaca, Colombia",
us-ofac.f7464009319d45c70083ac337542135e8ef30c93,strong,,,"Cali, Valle, Colombia",
us-ofac.e20fc38f98bdb81db4a9b5d1ca7c0d601f9bc722,strong,,,"Puerto Lopez, Meta, Colombia",
us-ofac.72ed50bd1c5167bae5cffa806ead9f490780a29d,strong,,,Yemen,
us-ofac.92129a9868f214130109851a48ad3ea4cc8d4f97,strong,,,"Kirkuk, Iraq",
us-ofac.7220206fd4344b722c578c584e7fc4cebc3336e8,strong,,,"Al-Dur, Iraq",
us-ofac.0a842c55028d9110854f06c540f4eaa8023e4b7f,strong,,,"Al-Dur, Iraq",
us-ofac.64c7dd1d077fd74faf6c2086ccfd2bac0807c422,strong,,,Iraq,
us-ofac.748ede811b98d994feb4f25ddf1090ab3a4001f7,strong,,,Iraq,
us-ofac.59bb2e6decf64e0ee3f0add2151bae480d009ced,strong,,,Iraq,
us-ofac.50ccf1fe9f1a8e4c2a3f94b56f2d1c9de5762094,strong,,,Iraq,
us-ofac.261a1b73ac674c1e442367b68765a1e5bde623f8,strong,,,"Baghdad, Iraq",
us-ofac.931e2a83a4d9e349e7fdb853a4de180dc0f9b6b6,strong,,,"Al-Awja, near Tikrit, Iraq",
us-ofac.dc30487ebfb995d1939539843bad49d6bbeab411,strong,,,"Tighennif, Algeria",
us-ofac.96ebbb692adfed8c07b3cf83e9b164dbfd5f3121,strong,,,Algiers Algeria,
us-ofac.b9a5848bbde46149695c1db094bde1f943a8f243,strong,,,"Annaba, Algeria",
us-ofac.8c265de67179d364e569874ac87a2cfd15bad342,strong,,,"Casablanca, Morocco",
us-ofac.d8b5d2def32d8b3ccf1153dd99c5591b1e7544ae,strong,,,"Rouba, Algeria",
us-ofac.ebc655f5505cd71a48a91589f4a5678ce3fc9abc,strong,,,"Tataouene, Tunisia",
us-ofac.cbc8ee7d3f8cf0b8e4afa0e2c2782490198d67a6,strong,,,"Osniers, Algeria",
us-ofac.7d2415fe37a707abbf18ba753602556ce727e175,strong,,,"Bab El Aoued, Algeria",
us-ofac.fa894d0f206342b0b3b0649942ecc4a3f271f06f,strong,,,"Baghdad, Iraq",
us-ofac.cc4149e44f7f9e9db3c7732eea8205bc817ce311,strong,,,"Heet, Iraq",
us-ofac.6bd358e2a4bf71628d7353c8e327c07c36ed0115,strong,,,"El Menea, Algeria",
us-ofac.7aace9ace101c27b44246b9d4cbb6637e66d25ff,strong,,,"Oum el Bouaghi, Algeria",
us-ofac.1fab88306b8e9a79e49e82c7c322486376522927,strong,,,"Debila, Algeria",
us-ofac.6250fd346380efec6741cbd2f5d359f09cf78a03,strong,,,"Chrea, Algeria",
us-ofac.0fbb612c32af29ac4f47c9ba386c1ee813bfeb38,strong,,,Mexico,
us-ofac.6a4d88a84b444e70fd45155e1c713c34d4f25d56,strong,,,"Culiacan, Sinaloa, Mexico",
us-ofac.21e5e98a46effca9582337f082691db8eef1304d,strong,,,Jamaica,
us-ofac.a11f69e1fd6b29de13b49887a29acdb5146e5f4f,strong,,,Afghanistan,
us-ofac.ff7ef6245425cf0c9ee0ac5f4392beca0ef0a70e,strong,,,Jamaica,
us-ofac.9a2e8c0e9e78f69422471e350abfe7b9ba8c7946,strong,,,Mexico,
us-ofac.823560059513b2f0d81c31895e0549f3aca7fcd1,strong,,,"Juanjui, San Martin, Peru",
us-ofac.a2f2ca92fb1742c4751d974d6a206eeecbc13b22,strong,,,"Unaizah, Saudi Arabia",
us-ofac.b9dd8e46afcbac6eae10b7ff899108273cd24f14,strong,,,"Ogaden Region, Ethiopia",
us-ofac.7c8b694e1a480988f5e6249bc22f5fdd91caee48,strong,,,Lebanon,
us-ofac.0b6f65b26b44245b2cb10e3959c9687f0164d5a5,strong,,,"Menzel Bouzelfa, Tunisia",
us-ofac.1e4f7a3da5a3f504de06f4e32a654225bed3e910,strong,,,"Menzel Temine, Tunisia",
us-ofac.fe710e412229bbbe9f361393abbb511e06b97e4d,weak,,,"Menzel Temime, Tunisia",
us-ofac.7c0912b15e2d51285596ef799bbab86ead47ad2f,strong,,,"Rainneen, Tunisia",
us-ofac.608e57e635978bdf0f5cb5ee19527ceaa09699dc,strong,,,"Sokolac, Bosnia-Herzegovina",
us-ofac.4d0370fad34d358d3d214bbd44e4f892763d2d8c,strong,,,"SuhoPolje, Bosnia-Herzegovina",
us-ofac.e1ef9c40c2ec54a0bd95ed13eea9db686ced6a5c,strong,,,"Banovici, Bosnia-Herzegovina",
us-ofac.2833ae0139201604993460079ae1bbffd8f62950,strong,,,"Dushanbe, Tajikistan",
us-ofac.2001d728b2f49df204bf213d7bb08d87849f3aaa,strong,,,"Kisumu, Kenya",
us-ofac.bd6342799f0697615e0e0e19499faa433bfb05a8,strong,,,"Baghdad, Iraq",
us-ofac.521b29ccdda588cea220899c679beddb456e6f83,strong,,,"Baghdad, Iraq",
us-ofac.830bcfd0605c1c0287184dd28e19457c15433f0e,strong,,,"Cairo, Egypt",
us-ofac.231e1cc19f56c6488a2ed4a8d3f7ee40a0251845,strong,,,Sudan,
us-ofac.401bca7b147ac10884a8e3a8d1c7eaed4c34db7d,strong,,,Sudan,
us-ofac.c014fc87ef014c57563596359c699b092e812fa3,strong,,,Libya,
us-ofac.34b59f5d5675e3ab01c233979eae468dc39f433f,strong,,,"San Carlos, Antioquia, Colombia",
us-ofac.cb17997195f2ef6417f5464c356b178e1a681595,strong,,,"Bogota, Colombia",
us-ofac.ee7021d6cd071849ff867ad3c50713ef14823b1c,strong,,,"Cali, Colombia",
us-ofac.dcdb877960286bfc9f1ee696350ae233da8d9329,strong,,,"Cali, Colombia",
us-ofac.c10ca57b7971da9a96183d7ffb0a1039d2291fb6,strong,,,"Tibasosa, Boyaca, Colombia",
us-ofac.507d910f36ecf17203e6d5bcaa187e3a3a3e8364,strong,,,"Isabela, Basilan, Philippines",
us-ofac.6bddfcadab32758dccf286ba39b9046cbc3542c9,strong,,,"Zubair, Iraq",
us-ofac.20978f568c171a5909875951352693b7e7ae7a14,strong,,,"Jeddah, Saudi Arabia",
us-ofac.8fb68cf2046c1c4eb2f60e093dfeade0a2a7e61b,strong,,,"Sarajevo, Bosnia and Herzegovina",
us-ofac.9e4b5c26f6a56bd5a0030d7708eb37f78f3a0d30,strong,,,"Kratine, Vitez",
us-ofac.e2db2796a3e7ea001f6aaeb25558cd26324d800c,strong,,,"Koznica, Vladicin Han municipality",
us-ofac.cbd30710670ebb8b63c90fe268c2e3c61c7d3da1,strong,,,"Municipality of Vinkovci, Croatia",
us-ofac.c0d6d990044a729765a8a9cd797aecad9290eef7,strong,,,Gricar,
us-ofac.f9724d25f4d9b1c5805d84374474d409ed360f5f,strong,,,"Visegrad municipality, Bosnia and Herzegovina",
us-ofac.35b7eab09b77fffb6374ff42b56a10d425101e3b,strong,,,"Kandahar, Afghanistan",
us-ofac.0846e5aa2b48bd07e6e6b29c51c51b1d23a034ab,strong,,,"Al-Ladhiqiyah, Syria",
us-ofac.7f13620d4b258601104b168b3912c6f2308b2876,strong,,,Colombia,
us-ofac.03d3e939cae241c68bbd99dc7c972f065d8483ae,strong,,,"Al-Mowall, Mosul, Iraq",
us-ofac.804e887e987b36487a8f929a9c7602a642677e9d,strong,,,"al-Salt, Jordan",
us-ofac.283e9f2d9596c31edf9c60ba3db46b2e88e84809,strong,,,"Kudus, Central Java, Indonesia",
us-ofac.63cf64e7ab98e3e30d0cab363f59f7905a0e302d,strong,,,"Gebang village, Masaran, Sragen, Central Java, Indonesia",
us-ofac.682cd751751b0af675242aa4a729d88927126c6e,strong,,,"Palmira, Valle, Colombia",
us-ofac.927ebd2b1ef7de2107c51403a0d612b913a8d1f9,strong,,,"La Union, Valle, Colombia",
us-ofac.e5a5d3596e0f19750cf674491748f88f78f010e5,strong,,,"La Union, Valle, Colombia",
us-ofac.53a68e3356e51ca4e9d8c8121e6278e71616093b,strong,,,"La Victoria, Valle, Colombia",
us-ofac.32e6e065ba11c774f8d12cf52d6c34c5089dfc6c,strong,,,"Medellin, Colombia",
us-ofac.dc6bc1a45c0b01e8be53c58b2827fac72a5ca15c,strong,,,"La Union, Valle, Colombia",
us-ofac.fa3baa61e8496d55b1c864615c7040b2625c04b8,strong,,,"El Dovio, Valle, Colombia",
